ID_weigelt,Region,Long,Lat,Archip_weigelt,Archip,Archip_1,Archip_2,Archip_3,Archip_4,Archip_5,Archip_6,Archip_7,Island,Island_1,Area
73300,28,123.133275,11.240944,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Tago Island,NA,6.08
73332,28,123.166657,11.283724,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Pan De Azucar Island,NA,16.84
73270,28,123.173116,11.208926,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Igbon Island,NA,7.69
73570,28,123.177652,11.516304,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Binuluangan Island,NA,9.26
73545,28,123.217298,11.484401,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Calagnaan Island,NA,21.16
73491,28,123.259129,11.445542,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Sicogon Island,NA,11.22
74894,28,123.311013,14.112702,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Butauanan Island,NA,7.72
73620,28,123.337903,11.587966,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,South Gigante Island,NA,5.92
74866,28,123.570035,13.963831,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Tagita Island,NA,6.51
71795,28,123.588416,9.185077,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Siquijor Island,NA,320.94
74500,28,123.597628,12.180535,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Masbate,NA,3213.88
74858,28,123.636976,13.9402,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Quinalasag Island,NA,33.88
73889,28,123.667266,11.889072,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Naro Island,NA,5.79
74575,28,123.696323,12.53295,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Ticao Island,NA,326.17
73315,28,123.717321,10.312982,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Cebu,NA,4427.18
73321,28,123.742187,11.208517,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bantayan Island,NA,115.72
72150,28,123.772464,9.879374,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Cabilao Island,NA,7.52
71958,28,123.802783,9.594627,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Panglao Island,NA,91.38
74717,28,123.809105,13.37505,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,San Miguel Island,NA,22.26
74617,28,123.810876,12.829561,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bagatao Island,NA,5.06
74857,28,123.826387,13.935021,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Lahuy Island,NA,18.66
72165,28,123.830905,9.899342,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Pangangan Island,NA,7.16
74711,28,123.878741,13.296411,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Cagraray Island,NA,71.09
73359,28,123.892905,11.323686,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Guintacan Island,NA,9.18
72582,28,123.974201,10.291674,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Mactan Island,NA,57.46
74704,28,123.998821,13.255722,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Batan Island,NA,91.73
71059,28,124.041314,7.334673,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bongo Island,NA,21.75
72554,28,124.053791,10.263246,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Olango Island,NA,11.84
74272,28,124.101365,12.275933,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Destacado Island,NA,6.05
74694,28,124.151862,13.202133,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Rapu Rapu Island,NA,65.64
74429,28,124.162348,12.428152,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Capul Island,NA,34.5
72480,28,124.166737,10.200081,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Banacon Island,NA,5.47
74076,28,124.189936,12.061455,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Tagapul-an Island,NA,28.94
72435,28,124.203517,9.853937,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bohol,NA,3783.7
72473,28,124.230218,10.191358,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Mahanay Island,NA,10.45
74890,28,124.23644,13.781429,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Catanduanes Island,NA,1455.08
74414,28,124.262849,12.410115,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Dalupirit Island,NA,28.79
73947,28,124.306906,11.926621,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Almagro Island,NA,23.22
73804,28,124.323369,11.788935,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Maripipi Island,NA,29.31
74861,28,124.330303,13.959632,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Panay Island,NA,11.8
74496,28,124.369486,12.576293,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bani Island,NA,7.03
72455,28,124.371178,10.173479,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Jao Island,NA,5.39
74577,28,124.376953,12.667838,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Biri Island,NA,14.89
74522,28,124.379554,12.601283,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,San Juan Island,NA,10.34
72851,28,124.391223,10.657523,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Pacijan Island,NA,197.39
73991,28,124.419888,11.973917,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Camandag Island,NA,9.55
74487,28,124.434613,12.555403,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Gilbert Island,NA,11.69
73912,28,124.441305,11.904596,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Limbangcavayan Island,NA,21.27
73704,28,124.4839,11.585596,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Biliran Island,NA,499.62
74494,28,124.498446,12.562097,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Cabaongon Island,NA,10.64
72892,28,124.530462,10.770419,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Ponson Island,NA,34.75
72404,28,124.565517,10.10271,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Lapinig Island,NA,46.27
73972,28,124.70069,11.96872,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Caprangasan Island,NA,5.27
71780,28,124.717723,9.171867,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Camiguin Island,NA,244.06
73735,28,124.761171,11.717277,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Parasan Island,NA,9.3
73724,28,124.780907,11.62288,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Daram Island,NA,98.58
73593,28,124.822851,10.818548,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Leyte,NA,7224.16
72083,28,124.82976,7.658944,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Douyar Island,NA,94039.23
73708,28,124.856403,11.660749,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Buad Island,NA,36.15
73430,28,124.964686,11.406116,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bacol Island,NA,6.18
74535,28,125.053932,11.93769,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Samar,NA,12480.1
74568,28,125.057609,12.643202,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Batag Island,NA,34.14
72236,28,125.071605,9.930553,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Limasawa Island,NA,7.04
69891,28,125.38721,5.399448,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Balut Island,NA,54.84
69948,28,125.476964,5.444604,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Sarangani Island,NA,35.11
72682,28,125.48374,10.442457,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Hibuson Island,NA,10.52
72185,28,125.527599,9.884029,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Hikdop Island,NA,10.24
72166,28,125.586853,9.889078,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Hanigad Island,NA,14.3
72012,28,125.598957,9.717423,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Condona Island,NA,6.8
72023,28,125.60402,9.741809,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Maanac Island,NA,6.5
72697,28,125.604902,10.168625,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Gnat Island,NA,782.15
72174,28,125.625379,9.85397,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Nonoc Island,NA,61.62
73048,28,125.636679,10.9916,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Manicani Island,NA,11.85
72003,28,125.644251,9.701345,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Masapelid Island,NA,16.08
72057,28,125.646841,9.774385,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bayagnan Island,NA,8.62
73090,28,125.692672,11.046499,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Tubabao Island,NA,6.25
70681,28,125.698419,6.931216,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Talikud Island,NA,27.72
72070,28,125.715676,9.780066,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Hinatuan Island,NA,12.98
72898,28,125.729143,10.747111,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Homonhon Island,NA,105.19
70882,28,125.740065,7.063348,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Samal Island,NA,253.14
73065,28,125.798232,10.988994,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Calicoan Island,NA,18.38
72028,28,125.942666,9.656435,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Bucas Grande Island,NA,128.27
72151,28,125.947347,9.870227,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Tona Island,NA,12.93
72234,28,125.948905,9.912293,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Poneas Island,NA,20.68
71863,28,126.009921,9.417999,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,General Island,NA,5.59
72008,28,126.015599,9.711843,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,East Bucas Island,NA,32.04
72318,28,126.054181,9.873549,Malay Archipelago,Philippines*,Philippines,Philippine Archipelago,Luzon,Mindanao,Southern Philippines,Visayas,Visayan Islands,Siargao Island,NA,430.29
60201,29,122.988732,24.455253,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Yonaguni-jima,NA,29.88
60161,29,123.782183,24.05851,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Hateruma-jima,NA,13.28
60195,29,123.814688,24.335813,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Iriomote-jima,Iriomote Island,291.46
60178,29,123.98022,24.339305,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Obama-jima,NA,8.2
60172,29,124.010534,24.237904,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Kuro-shima,NA,10.74
60175,29,124.088119,24.325062,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Taketomi-shima,NA,5.81
60213,29,124.205545,24.433381,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Ishigaki-jima,Ishigaki Island,229.98
60220,29,124.699288,24.656982,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Tarama-shima,NA,20.48
60243,29,125.179153,24.829506,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Irabu-jima,NA,40.72
60247,29,125.332376,24.774041,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Miyako-jima,Miyako Island,164.79
60574,29,126.773293,26.349982,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Kume-jima,NA,60.61
60614,29,127.22955,26.587392,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Aguni-jima,NA,8.32
60524,29,127.30747,26.234327,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Zamami-jima,NA,7.32
60511,29,127.356214,26.188553,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Tokashiki-jima,Tokunoshima Island,16.73
60661,29,127.789584,26.721622,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Ie-shima,NA,23.33
60697,29,127.936596,26.933249,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Izena-shima,NA,14.91
60681,29,127.959792,26.493709,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Miyagi-jima,Okinawa Island,1233.91
60717,29,127.969979,27.046358,Japan,Ryukyu*,Ryukyu Islands,Okinawa Islands,Nansei Islands,Daito Islands,Sakishima Islands,Yaeyama Islands,Miyako Islands,Iheya-shima,NA,23.36
